iter	Logloss
201	0.001793116904
202	0.001793090358
203	0.001772791865
204	0.001760288441
205	0.001745953587
206	0.001745965126
207	0.001732354447
208	0.001732392072
209	0.001732401466
210	0.001719187544
211	0.001719196922
212	0.001719210682
213	0.001702173914
214	0.001701366194
215	0.00168741251
216	0.001667944964
217	0.001667932188
218	0.001657997464
219	0.001658000353
220	0.001657972116
221	0.001657987612
222	0.00165795873
223	0.00165749286
224	0.001657490114
225	0.001657488489
226	0.001643152002
227	0.001643174468
228	0.001643167236
229	0.001643129088
230	0.001643165193
231	0.001629721945
232	0.001616822012
233	0.001616761853
234	0.001616762029
235	0.001607030962
236	0.001595090661
237	0.001595102375
238	0.001583488113
239	0.001583410474
240	0.001572220928
241	0.001572193929
242	0.001572193929
243	0.001572209379
244	0.001572206216
245	0.001572214926
246	0.001561088405
247	0.001561098242
248	0.001561086871
249	0.001560223128
250	0.001560181022
251	0.001560210575
252	0.001560178187
253	0.001560155126
254	0.001560197293
255	0.001560109065
256	0.001560136119
257	0.001560131279
258	0.001560140435
259	0.00156014385
260	0.001560148406
261	0.001560130033
262	0.001560132193
263	0.001560159235
264	0.001560155817
265	0.0015601353
266	0.001560008384
267	0.001559999444
268	0.001559991833
269	0.001560030445
270	0.001559967836
271	0.001547754599
272	0.001547759869
273	0.001547749945
274	0.001547751941
275	0.001535532873
276	0.00153549236
277	0.001535485868
278	0.001535516402
279	0.00153543153
280	0.001535488154
281	0.001535397879
282	0.001535445449
283	0.001535422894
284	0.001535455334
285	0.001535431734
286	0.001535431734
287	0.00153548716
288	0.001535445369
289	0.001535445369
290	0.001535435968
291	0.001535408553
292	0.001535418854
293	0.001535413413
294	0.001535347302
295	0.001535388839
296	0.001535405458
297	0.001535424345
298	0.001535343467
299	0.001535357664
300	0.001535405142
301	0.001535400307
302	0.001535331786
303	0.001535350804
304	0.001535337441
305	0.001535318086
306	0.00153536385
307	0.001535320094
308	0.001535299623
309	0.001535299623
310	0.001535342464
311	0.001535325959
312	0.001535315044
313	0.001535247508
314	0.001535338985
315	0.001535339028
316	0.00153530075
317	0.001535287637
318	0.001535250566
319	0.001535287944
320	0.001535245541
321	0.001535281536
322	0.001535269405
323	0.00153524498
324	0.001535229712
325	0.001535237159
326	0.001535202243
327	0.001535203344
328	0.00153520493
329	0.001535185351
330	0.001535197288
331	0.001535227497
332	0.001535217174
333	0.001535217174
334	0.001535220958
335	0.001535193587
336	0.001535211073
337	0.001535143541
338	0.001535210138
339	0.00153517841
340	0.001535244247
341	0.001535202524
342	0.001535201042
343	0.001535195494
344	0.001535203458
345	0.001535154765
346	0.00153519213
347	0.00153515196
348	0.001535145108
349	0.001535162396
350	0.001535157188
351	0.001535190338
352	0.001535235268
353	0.001535200128
354	0.001535183002
355	0.001535157793
356	0.001535157793
357	0.001535158179
358	0.001535106946
359	0.001535132759
360	0.001535120836
361	0.001535114507
362	0.001535136213
363	0.001535120302
364	0.001535122687
365	0.001535124955
366	0.001535120186
367	0.001535112802
368	0.001535107559
369	0.001535122278
370	0.001535158181
371	0.00153509529
372	0.001535114366
373	0.001535114366
374	0.00153511079
375	0.001535088761
376	0.001535060614
377	0.00153509803
378	0.001535092936
379	0.001535061251
380	0.001535062872
381	0.001535101296
382	0.001535055521
383	0.001535067022
384	0.001535065323
385	0.001535005766
386	0.0015350402
387	0.001535022232
388	0.001535015422
389	0.001535031899
390	0.001535014363
391	0.001535027653
392	0.001535020576
393	0.001535041278
394	0.001535065532
395	0.001535011887
396	0.00153504091
397	0.001535022243
398	0.00153501333
399	0.001534998622
400	0.001535002241
401	0.001535027899
402	0.00153500406
403	0.001534971799
404	0.001534980138
405	0.00153497835
406	0.001534980373
407	0.001534980446
408	0.001534964353
409	0.001534992551
410	0.001534976275
411	0.001535009193
412	0.001534989342
413	0.001534939738
414	0.001534960826
415	0.00153496917
416	0.001534958399
417	0.001534940798
418	0.001534998018
419	0.00153498687
420	0.001534964871
421	0.001534970466
422	0.001534946254
423	0.001534943942
424	0.001534953217
425	0.001534935338
426	0.001534972911
427	0.001534958172
428	0.001534940061
429	0.001534981006
430	0.001534953819
431	0.001534940701
432	0.00153491608
433	0.001534904778
434	0.001534902102
435	0.001534909254
436	0.001534945532
437	0.001534927285
438	0.001534933092
439	0.001534932904
440	0.00153490719
441	0.001534939188
442	0.001534907604
443	0.001534928049
444	0.001534928049
445	0.001534928049
446	0.001534928049
447	0.001534888951
448	0.001534925221
449	0.001534925221
450	0.001534925221
451	0.001534925221
452	0.001534925221
453	0.001534925221
454	0.001534925221
455	0.001534925221
456	0.001534925221
457	0.001534925221
458	0.001534925221
459	0.00153494509
460	0.00153494509
461	0.00153494509
462	0.00153494509
463	0.001534872077
464	0.001534872077
465	0.001534872077
466	0.001534872077
467	0.001534872077
468	0.001534872077
469	0.001534872077
470	0.001534872077
471	0.001534872077
472	0.001534872077
473	0.001534872077
474	0.001534872077
475	0.001534872077
476	0.001534872077
477	0.001534872077
478	0.001534872077
479	0.001534857311
480	0.001534868295
481	0.001534868295
482	0.001534886053
483	0.001534887609
484	0.001534819114
485	0.001534819114
486	0.001534819114
487	0.001534819114
488	0.001534853142
489	0.001534847706
490	0.001534863988
491	0.001534830569
492	0.001534830569
493	0.001534830569
494	0.001534830569
495	0.001534812992
496	0.001534812992
497	0.001534805957
498	0.001534818941
499	0.001534818941
500	0.001534818941
501	0.001534818941
502	0.001534818941
503	0.001534818941
504	0.001534818941
505	0.001534818941
506	0.001534818941
507	0.001534847211
508	0.001534805358
509	0.001534805358
510	0.001534805358
511	0.001534805358
512	0.001534805358
513	0.001534805358
514	0.001534805358
515	0.001534805358
516	0.001534824624
517	0.001534860591
518	0.001534855269
519	0.001534813779
520	0.001534813779
521	0.001534813779
522	0.001534813779
523	0.001534813779
524	0.00153481441
525	0.00153481441
526	0.00153481441
527	0.001534841514
528	0.001534826871
529	0.001534826871
530	0.001534826871
531	0.001534826871
532	0.001534841641
533	0.001534824377
534	0.00153481129
535	0.001534832231
536	0.001534834851
537	0.001534830047
538	0.001534805631
539	0.001534762723
540	0.001534782773
541	0.001534777349
542	0.001534775868
543	0.001534788847
544	0.001534775419
545	0.001534779163
546	0.00153476843
547	0.00153475026
548	0.001534742045
549	0.001534749596
550	0.001534748409
551	0.00153475076
552	0.00153473034
553	0.001534729929
554	0.001534716673
555	0.00153471766
556	0.001534704159
557	0.00153469604
558	0.001534726509
559	0.001534708946
560	0.001534693118
561	0.001534684774
562	0.001534673262
563	0.001534699124
564	0.001534692089
565	0.001534703396
566	0.001534713372
567	0.001534662864
568	0.001534682815
569	0.001534666276
570	0.001534631112
571	0.001534626643
572	0.001534659337
573	0.001534625846
574	0.001534639088
575	0.001534643335
576	0.001534640266
577	0.001534666283
578	0.001534660929
579	0.001534671749
580	0.001534637932
581	0.001534645658
582	0.001534624712
583	0.001534650129
584	0.001534621611
585	0.001534618063
586	0.001534622308
587	0.00153462534
588	0.001534609677
589	0.001534625636
590	0.00153460042
591	0.001534648022
592	0.001534630229
593	0.001534630786
594	0.001534604761
595	0.001534572776
596	0.001534571193
597	0.001534575072
598	0.001534559664
599	0.001534566453
600	0.00153457182
601	0.001534548463
602	0.001534561258
603	0.001534564902
604	0.001534546864
605	0.001534514311
606	0.001534541756
607	0.00153453284
608	0.001534559751
609	0.001534558144
610	0.001534537634
611	0.001534527502
612	0.001534536881
613	0.001534519278
614	0.001534501397
615	0.001534497223
616	0.001534499861
617	0.001534500227
618	0.001534511646
619	0.001534504748
620	0.001534493314
621	0.001534476871
622	0.001534476275
623	0.001534474353
624	0.001534475961
625	0.001534453729
626	0.001534466111
627	0.001534474967
628	0.001534462298
629	0.001534412872
630	0.00153447512
631	0.001534444689
632	0.001534432101
633	0.001534480199
634	0.001534448544
635	0.00153444242
636	0.001534494677
637	0.00153443017
638	0.001534448397
639	0.001534408097
640	0.001534424417
641	0.001534423272
642	0.001534419908
643	0.001534389146
644	0.001534364827
645	0.001534329892
646	0.001534321995
647	0.0015343186
648	0.001534313466
649	0.001534368411
650	0.001534359439
651	0.00153436628
652	0.001534340728
653	0.001534329102
654	0.00153429362
655	0.001534311657
656	0.001534332742
657	0.001534371123
658	0.00153433469
659	0.001534353067
660	0.001534296712
661	0.001534294684
662	0.001534248492
663	0.001534293565
664	0.001534272796
665	0.001534261174
666	0.001534255285
667	0.001534230634
668	0.001534248336
669	0.001534183074
670	0.001534188674
671	0.001534210782
672	0.001534163369
673	0.001534216723
674	0.00153416789
675	0.001534179898
676	0.001534140837
677	0.001534105923
678	0.001534175841
679	0.001534149767
680	0.00153415054
681	0.001534167866
682	0.001534148207
683	0.001534135297
684	0.00153416741
685	0.00153416564
686	0.001534181322
687	0.001534184253
688	0.001534164492
689	0.001534135437
690	0.001534124135
691	0.001534164296
692	0.001534142534
693	0.001534138822
694	0.001534136189
695	0.001534113829
696	0.001534094723
697	0.001534095996
698	0.001534109426
699	0.001534109245
700	0.001534080526
701	0.001534081625
702	0.001534076721
703	0.001534086257
704	0.001534099735
705	0.001534068923
706	0.001534087057
707	0.001534054457
708	0.001534091202
709	0.001534062063
710	0.001534062479
711	0.001534028898
712	0.001534031191
713	0.001534055393
714	0.001534015695
715	0.001533991833
716	0.001533991431
717	0.001533995802
718	0.001533987352
719	0.001533987173
720	0.001533975482
721	0.001533967734
722	0.001533963125
723	0.001533993191
724	0.001533984892
725	0.001534018316
726	0.001533967105
727	0.001533964978
728	0.001533965454
729	0.001533974013
730	0.001533945264
731	0.001533967687
732	0.0015339703
733	0.001533955037
734	0.001533963538
735	0.001533949201
736	0.00153395711
737	0.001533958712
738	0.001533946381
739	0.001533946658
740	0.001533973845
741	0.001533946428
742	0.001533977425
743	0.00153392611
744	0.001533956144
745	0.001533942434
746	0.001533943652
747	0.001533964333
748	0.001533955414
749	0.001533932151
750	0.001533929172
751	0.001533932546
752	0.001533895362
753	0.001533900589
754	0.001533939256
755	0.00153391202
756	0.001533925651
757	0.001533904428
758	0.001533929581
759	0.00153390693
760	0.001533911722
761	0.001533906699
762	0.001533908955
763	0.0015339012
764	0.001533898216
765	0.001533881915
766	0.001533915018
767	0.00153388265
768	0.001533884667
769	0.001533909932
770	0.00153388152
771	0.001533891057
772	0.001533912225
773	0.001533882057
774	0.001533892205
775	0.001533892205
776	0.001533870477
777	0.001533870477
778	0.001533870477
779	0.001533857366
780	0.001533857366
781	0.001533857366
782	0.001533857366
783	0.001533857366
784	0.001533827287
785	0.001533829166
786	0.001533829166
787	0.001533829166
788	0.001533829166
789	0.001533838537
790	0.001533838537
791	0.001533838537
792	0.001533838537
793	0.001533838537
794	0.001533838537
795	0.001533838537
796	0.001533830337
797	0.001533830337
798	0.001533830337
799	0.001533830337
800	0.001533830337
801	0.001533779769
802	0.001533762871
803	0.00153379008
804	0.001533771582
805	0.001533812765
806	0.001533807756
807	0.001533797826
808	0.001533756083
809	0.00153372196
810	0.001533703704
811	0.00153369945
812	0.00153369032
813	0.001533670743
814	0.001533695641
815	0.001533663155
816	0.001533658348
817	0.001533647673
818	0.001533673948
819	0.001533636581
820	0.001533632575
821	0.001533627738
822	0.001533622841
823	0.001533605745
824	0.001533605998
825	0.00153360239
826	0.00153359669
827	0.001533582385
828	0.001533612979
829	0.001533588055
830	0.001533636361
831	0.001533599982
832	0.001533602714
833	0.001533561843
834	0.00153356199
835	0.001533560713
836	0.001533548031
837	0.001533513078
838	0.001533543784
839	0.001533553198
840	0.001533605842
841	0.001533593128
842	0.001533554231
843	0.001533563632
844	0.001533548145
845	0.001533518551
846	0.001533535936
847	0.001533508544
848	0.001533506798
849	0.00153352626
850	0.001533499375
851	0.001533511709
852	0.001533519456
853	0.001533511725
854	0.001533488346
855	0.001533486556
856	0.001533513293
857	0.001533507748
858	0.001533474754
859	0.00153345742
860	0.001533459386
861	0.001533451449
862	0.001533466429
863	0.001533475025
864	0.001533482891
865	0.001533471818
866	0.001533464307
867	0.001533453207
868	0.001533460723
869	0.001533458911
870	0.001533468701
871	0.001533470507
872	0.001533497846
873	0.001533494612
874	0.001533480415
875	0.001533480772
876	0.001533473613
877	0.001533473039
878	0.001533476403
879	0.001533441081
880	0.001533441385
881	0.001533437702
882	0.001533449373
883	0.001533472435
884	0.001533481136
885	0.001533445606
886	0.001533462164
887	0.001533441844
888	0.001533428542
889	0.001533411488
890	0.001533426555
891	0.001533436137
892	0.001533415321
893	0.001533420593
894	0.001533412663
895	0.001533395718
896	0.001533402689
897	0.00153340966
898	0.001533404708
899	0.001533415474
900	0.001533434571
901	0.001533413314
902	0.001533436681
903	0.00153343132
904	0.001533437982
905	0.001533425052
906	0.001533390888
907	0.001533430272
908	0.00153339617
909	0.001533389684
910	0.001533410366
911	0.001533404223
912	0.001533387881
913	0.001533410277
914	0.00153340327
915	0.001533404935
916	0.001533451878
917	0.001533460668
918	0.001533442263
919	0.001533460003
920	0.001533447669
921	0.001533457138
922	0.001533437257
923	0.001533455189
924	0.001533461148
925	0.001533476565
926	0.001533439108
927	0.001533448743
928	0.001533462756
929	0.001533476284
930	0.001533469249
931	0.001533469249
932	0.001533469249
933	0.001533464546
934	0.001533451976
935	0.001533442741
936	0.001533379678
937	0.001533379678
938	0.00153342145
939	0.001533378052
940	0.001533378052
941	0.00153339319
942	0.001533376908
943	0.001533423933
944	0.001533402889
945	0.001533402889
946	0.001533402889
947	0.001533419032
948	0.001533419032
949	0.001533419032
950	0.001533419032
951	0.001533400252
952	0.001533394994
953	0.001533394994
954	0.001533394994
955	0.001533394994
956	0.00153338754
957	0.001533406511
958	0.001533396654
959	0.001533397218
960	0.001533373269
961	0.00153337153
962	0.001533351122
963	0.001533409671
964	0.001533375835
965	0.001533396236
966	0.00153337971
967	0.001533344005
968	0.001533355142
969	0.00153334054
970	0.001533342924
971	0.001533339969
972	0.001533330548
973	0.001533316428
974	0.001533323215
975	0.001533333187
976	0.001533337359
977	0.001533306224
978	0.00153334251
979	0.001533336416
980	0.001533328896
981	0.001533313216
982	0.001533322753
983	0.001533334304
984	0.001533292044
985	0.001533299132
986	0.001533313616
987	0.001533298719
988	0.001533285052
989	0.001533280565
990	0.001533307979
991	0.001533324016
992	0.00153329463
993	0.001533303613
994	0.001533304519
995	0.001533285447
996	0.001533278295
997	0.001533271138
998	0.001533280969
999	0.00153326213
